Date,2330.TW,3443.TW,2002.TW,2317.TW,2731.TW,3687.TWO
2010-12-14,45.75334548950195,101.50469207763672,17.900978088378906,52.42493438720703,,
2010-12-15,46.416439056396484,96.24147033691406,17.98488998413086,52.42493438720703,,
2010-12-16,47.212127685546875,97.36931610107422,17.98488998413086,52.88080978393555,,
2010-12-17,48.33939743041992,95.48959350585938,18.124738693237305,52.42493438720703,,
2010-12-20,47.212127685546875,93.6098861694336,18.29256248474121,52.19700241088867,,
2010-12-21,47.27845764160156,95.1136474609375,18.432411193847656,52.652870178222656,,
2010-12-22,47.212127685546875,96.61743927001953,18.404441833496094,52.88080978393555,,
2010-12-23,47.079524993896484,94.73771667480469,18.320531845092773,53.79254150390625,,
2010-12-24,46.94690704345703,95.48959350585938,18.34850311279297,53.336673736572266,,
2010-12-27,46.880615234375,95.86553955078125,18.432411193847656,53.336673736572266,,
2010-12-28,47.013214111328125,94.73771667480469,18.404441833496094,53.336673736572266,,
2010-12-29,46.81428527832031,91.73016357421875,18.37647247314453,52.652870178222656,,
2010-12-30,46.81428527832031,90.978271484375,18.46038246154785,53.336673736572266,,
2010-12-31,47.079524993896484,91.73016357421875,18.74008560180664,53.564605712890625,,
2011-01-03,47.145835876464844,92.48204803466797,19.10369873046875,53.564605712890625,,
2011-01-04,47.212127685546875,90.60234069824219,18.963844299316406,53.564605712890625,,
2011-01-05,46.283817291259766,89.47450256347656,18.74008560180664,52.19700241088867,,
2011-01-06,47.079524993896484,89.47450256347656,18.74008560180664,52.19700241088867,,
2011-01-07,48.07416534423828,87.9707260131836,18.432411193847656,51.96907043457031,,
2011-01-10,49.201416015625,87.9707260131836,18.62820053100586,51.74113845825195,,
2011-01-11,49.40034866333008,89.47450256347656,18.796024322509766,52.88080978393555,,112.3558120727539
2011-01-12,49.66558074951172,90.60234069824219,18.684144973754883,52.88080978393555,,109.54692077636719
2011-01-13,49.466644287109375,90.978271484375,18.796024322509766,53.336673736572266,,110.24913787841797
2011-01-14,49.599281311035156,90.60234069824219,18.684144973754883,53.336673736572266,,107.44025421142578
2011-01-17,50.26237106323242,90.60234069824219,18.572263717651367,52.42493438720703,,105.33356475830078
2011-01-18,50.92547607421875,91.73016357421875,18.51632308959961,52.42493438720703,,102.17356872558594
2011-01-19,51.721160888671875,92.48204803466797,18.62820053100586,53.336673736572266,,103.92911529541016
2011-01-20,50.66021728515625,90.60234069824219,18.544294357299805,53.564605712890625,,100.76911163330078
2011-01-21,49.466644287109375,89.47450256347656,18.51632308959961,52.652870178222656,,103.92911529541016
2011-01-24,49.930824279785156,89.47450256347656,18.46038246154785,52.88080978393555,,105.33356475830078
2011-01-25,49.73188781738281,88.72262573242188,18.404441833496094,53.10873794555664,,103.22689056396484
2011-01-26,49.466644287109375,87.9707260131836,18.684144973754883,54.93220520019531,,102.87577819824219
2011-01-27,49.8645133972168,92.48204803466797,18.74008560180664,56.527748107910156,,101.82244873046875
2011-01-28,50.59391784667969,93.6098861694336,18.907907485961914,56.983619689941406,,101.47134399414062
2011-02-08,50.06344223022461,90.978271484375,19.523252487182617,56.75568389892578,,94.44911193847656
2011-02-09,48.9361686706543,89.47450256347656,19.383399963378906,54.704280853271484,,88.12909698486328
2011-02-10,47.74261474609375,89.47450256347656,19.01978874206543,54.24840545654297,,94.09798431396484
2011-02-11,47.344764709472656,87.9707260131836,18.712112426757812,52.88080978393555,,95.50244140625
2011-02-14,48.07416534423828,85.3391342163086,18.796024322509766,53.336673736572266,,94.09798431396484
2011-02-15,48.07416534423828,87.21882629394531,18.796024322509766,52.42493438720703,,95.85355377197266
2011-02-16,47.80892562866211,85.71508026123047,18.74008560180664,52.42493438720703,,101.47134399414062
2011-02-17,48.07416534423828,84.96318817138672,18.51632308959961,52.42493438720703,,104.63134765625
2011-02-18,48.405704498291016,84.96318817138672,18.823997497558594,53.10873794555664,,106.0357894897461
2011-02-21,48.67095184326172,83.08346557617188,18.712112426757812,51.96907043457031,,103.92911529541016
2011-02-22,48.07416534423828,80.075927734375,18.572263717651367,50.82938766479492,,101.82244873046875
2011-02-23,47.079524993896484,78.57215881347656,18.768056869506836,50.145591735839844,,102.52467346191406
2011-02-24,46.74797439575195,77.44432830810547,18.796024322509766,49.68971252441406,,103.92911529541016
2011-02-25,46.74797439575195,81.57970428466797,18.74008560180664,49.68971252441406,,105.33356475830078
2011-03-01,47.344764709472656,80.45187377929688,18.991817474365234,51.96907043457031,,106.0357894897461
2011-03-02,46.681678771972656,81.2037353515625,18.85196876525879,51.05732727050781,,105.33356475830078
2011-03-03,46.94690704345703,81.2037353515625,19.131669998168945,51.74113845825195,,104.63134765625
2011-03-04,47.61001205444336,80.45187377929688,19.01978874206543,53.564605712890625,,102.17356872558594
2011-03-07,47.013214111328125,79.69998168945312,19.01978874206543,53.336673736572266,,100.4179916381836
2011-03-08,47.411067962646484,80.075927734375,18.963844299316406,52.88080978393555,,101.82244873046875
2011-03-09,47.344764709472656,80.45187377929688,18.907907485961914,53.10873794555664,,104.63134765625
2011-03-10,46.74797439575195,79.69998168945312,18.768056869506836,51.74113845825195,,101.82244873046875
2011-03-11,46.416439056396484,79.32402801513672,18.684144973754883,51.5131950378418,,100.06687927246094
2011-03-14,46.61536407470703,75.18865203857422,19.215578079223633,51.285255432128906,,97.6091079711914
2011-03-15,45.09025573730469,70.30138397216797,19.215578079223633,49.68971252441406,,94.09798431396484
2011-03-16,45.421791076660156,69.02320098876953,19.24355125427246,48.09418487548828,,94.09798431396484
2011-03-17,44.69239807128906,68.27130126953125,19.215578079223633,46.04276657104492,,95.85355377197266
2011-03-18,45.28917694091797,68.64724731445312,19.299489974975586,45.81482696533203,,99.0135498046875
2011-03-21,45.75334548950195,72.48188018798828,19.18760871887207,47.41036605834961,,99.0135498046875
2011-03-22,45.48810958862305,71.72998809814453,19.24355125427246,47.638309478759766,,97.6091079711914
2011-03-23,45.554412841796875,71.35404205322266,19.35542869567871,46.95451354980469,,98.6624526977539
2011-03-24,46.01858139038086,70.6773452758789,19.35542869567871,47.638309478759766,,104.28023529052734
2011-03-25,47.212127685546875,71.95555114746094,19.383399963378906,48.322113037109375,,103.22689056396484
2011-03-28,47.079524993896484,69.54950714111328,19.35542869567871,47.86625289916992,,102.52467346191406
2011-03-29,46.94690704345703,69.69989013671875,19.46731185913086,48.322113037109375,,102.52467346191406
2011-03-30,46.61536407470703,70.30138397216797,19.663103103637695,47.638309478759766,,102.52467346191406
2011-03-31,46.81428527832031,70.30138397216797,19.663103103637695,46.95451354980469,,101.82244873046875
2011-04-01,46.880615234375,70.22621154785156,19.60716438293457,48.322113037109375,,104.63134765625
2011-04-06,48.33939743041992,70.75252532958984,19.663103103637695,49.917659759521484,,102.87577819824219
2011-04-07,48.27309036254883,71.05327606201172,19.719043731689453,49.917659759521484,,102.52467346191406
2011-04-08,48.33939743041992,70.4517822265625,19.69107437133789,49.00591278076172,,103.57801818847656
2011-04-11,47.145835876464844,69.32393646240234,19.635133743286133,49.68971252441406,,102.87577819824219
2011-04-12,46.482730865478516,67.66979217529297,19.55122184753418,48.09418487548828,,101.82244873046875
2011-04-13,46.880615234375,67.66979217529297,19.635133743286133,48.550052642822266,,99.71577453613281
2011-04-14,46.283817291259766,67.66979217529297,19.579195022583008,49.4617805480957,,100.4179916381836
2011-04-15,45.885955810546875,67.66979217529297,19.495285034179688,47.86625289916992,,101.12023162841797
2011-04-18,45.75334548950195,64.6622543334961,19.35542869567871,47.86625289916992,,98.31134033203125
2011-04-19,45.15656280517578,63.60960006713867,19.35542869567871,47.18245315551758,,101.12023162841797
2011-04-20,46.283817291259766,64.96299743652344,19.523252487182617,49.233856201171875,,101.47134399414062
2011-04-21,46.880615234375,66.84272003173828,19.635133743286133,49.917659759521484,,100.06687927246094
2011-04-22,47.013214111328125,67.97054290771484,19.635133743286133,49.917659759521484,,101.82244873046875
2011-04-25,46.61536407470703,68.79761505126953,19.60716438293457,49.00591278076172,,100.4179916381836
2011-04-26,46.61536407470703,67.97054290771484,19.69107437133789,49.4617805480957,,106.0357894897461
2011-04-27,47.94155502319336,68.27130126953125,19.83092498779297,49.68971252441406,,107.44025421142578
2011-04-28,48.405704498291016,67.66979217529297,19.942806243896484,49.68971252441406,,104.98246765136719
2011-04-29,48.538326263427734,68.04573822021484,19.802953720092773,49.4617805480957,,105.33356475830078
2011-05-03,49.466644287109375,67.44422149658203,19.802953720092773,48.322113037109375,,104.28023529052734
2011-05-04,48.9361686706543,67.66979217529297,19.747011184692383,48.322113037109375,,109.19578552246094
2011-05-05,49.599281311035156,68.57205200195312,19.635133743286133,49.233856201171875,,107.44025421142578
2011-05-06,49.73188781738281,73.3089370727539,19.579195022583008,49.00591278076172,,108.84469604492188
2011-05-09,50.06344223022461,75.18865203857422,19.60716438293457,49.68971252441406,,114.11136627197266
2011-05-10,49.33403778076172,77.44432830810547,19.60716438293457,49.68971252441406,,115.866943359375
2011-05-11,49.73188781738281,76.69242095947266,19.635133743286133,50.37351608276367,,123.94252014160156
2011-05-12,50.19605255126953,81.95564270019531,19.663103103637695,49.68971252441406,,132.36920166015625
2011-05-13,50.328678131103516,83.08346557617188,19.663103103637695,49.4617805480957,,132.7202911376953
2011-05-16,49.66558074951172,82.33159637451172,19.60716438293457,48.322113037109375,,140.79588317871094
2011-05-17,50.1297492980957,84.58722686767578,19.579195022583008,47.41036605834961,,137.6358642578125
2011-05-18,49.930824279785156,84.21128845214844,19.69107437133789,48.322113037109375,,145.36033630371094
2011-05-19,49.8645133972168,80.82781219482422,19.60716438293457,47.41036605834961,,153.7870330810547
2011-05-20,50.06344223022461,78.9480972290039,19.635133743286133,46.95451354980469,,149.5736846923828
2011-05-23,49.79820251464844,83.08346557617188,19.46731185913086,45.58689880371094,,159.7559356689453
2011-05-24,49.599281311035156,84.96318817138672,19.46731185913086,46.95451354980469,,170.640380859375
2011-05-25,49.40034866333008,87.9707260131836,19.24355125427246,46.04276657104492,,182.5781707763672
